date,price_usd_close,exchange_to_miner_flow_total,exchange_to_miner_transactions_count_flow,exchange_to_miner_flow_mean,miner_flow_outflow_total,miner_flow_outflow_top10,miner_flow_outflow_mean,miner_flow_outflow_mean_ma7,transactions_count_total,transactions_count_mean,hashrate,Exchange_flow_outflow_total,Exchange_flow_outflow_top10,Exchange_flow_outflow_mean,Exchange_flow_outflow_mean_ma7,block_count,block_bytes,miner_flow_transactions_count_inflow,miner_flow_transactions_count_outflow,difficulty,blockreward,blockreward_usd,Exchange_flow_inflow_total,Exchange_flow_inflow_top10,Exchange_flow_inflow_mean,Exchange_flow_inflow_mean_ma7,supply_total,supply_new,block_interval,exchange_to_exchange_flow_total,exchange_to_exchange_transactions_count_flow,exchange_to_exchange_flow_mean,Exchange_flow_reserve,Exchange_flow_reserve_usd,miner_flow_reserve,miner_flow_reserve_usd,miner_to_exchange_flow_total,miner_to_exchange_transactions_count_flow,miner_to_exchange_flow_mean,utxo_count,fees_transaction_mean,fees_transaction_mean_usd,fees_transaction_median,fees_transaction_median_usd,miner_flow_addresses_count_inflow,miner_flow_addresses_count_outflow,miner_flow_inflow_total,miner_flow_inflow_top10,miner_flow_inflow_mean,miner_flow_inflow_mean_ma7,Exchange_flow_addresses_count_inflow,Exchange_flow_addresses_count_outflow,Exchange_flow_transactions_count_inflow,Exchange_flow_transactions_count_outflow,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,tokens_transferred_total,tokens_transferred_mean,tokens_transferred_median,velocity_supply_total,fund_flow_ratio,price_usd_high,price_usd_low,price_usd_open,average_cap,delta_cap,market_cap,realized_cap,thermo_cap,mvrv,stablecoin_supply_ratio,nvm,nvt,puell_index,stock_to_flow,stock_to_flow_reversion,exchange_whale_ratio_x
2/9/2020,10157.03,42.35065699,29,1.46036748,2026.662145,1816.81648,3.99736123,5.524377959,316917,2071.352941,1.1763E+11,4986.771617,3270.662676,0.94196668,1.798676329,153,951914.0719,2274,507,1.54661E+13,1932.321787,19475602.61,5710.466611,3333.096892,0.40345249,0.871882789,18208971.43,1912.5,564.7908497,113.6557044,29,3.91916222,1333652.471,13545952599,36270.63481,368402046.7,13.84469193,72,0.19228739,65238736,6.26E-05,0.63056298,2.85E-05,0.2875377,3393,1672,2307.277211,1440.33641,1.01463378,1.24818612,17238,9470,14154,5294,0.12955416,1306.118491,19.8217869,199836.1291,0.01025802,570193.643,1.7991892,0.01873762,27.31427924,0.01876071,10171.645,9882.09,9894.895,32897950136,92350457209,1.84949E+11,1.25248E+11,16745530590,1.47665854,40.62196301,0.39298177,32.19176468,1.278176834,9521.030812,1.06679975,0.17388408
2/8/2020,9895.72,24.87930317,28,0.88854654,2342.760654,2231.572986,4.90117292,5.631154693,318224,2289.381295,1.06867E+11,4502.91277,2526.603477,0.6364541,1.849742993,139,1116522.115,2131,478,1.54661E+13,1758.836906,17247796.93,6865.79412,4677.912602,0.51467722,0.886166046,18207058.93,1737.5,628.4316547,134.320879,31,4.33293158,1332928.776,13190293276,35990.01974,356147248.1,9.86363456,70,0.14090907,65221634,6.71E-05,0.65785888,3.63E-05,0.35741395,3390,3605,2043.576684,1244.81432,0.95897545,1.267117423,19460,19125,13340,7075,0.15350292,1506.089808,21.33690612,209346.4833,0.01213126,783190.7057,2.46113023,0.02004762,27.37864021,0.01451589,9939.33,9661.1975,9806.6475,32860443678,92264186180,1.80172E+11,1.25125E+11,16726054988,1.43994035,39.75862412,0.34459661,23.4733359,1.134529458,10478.88284,0.944349,0.16098652
2/7/2020,9806.22,12.79841516,35,0.365669,2284.927421,2010.110328,4.8927782,5.828417647,334799,2408.625899,1.06867E+11,14358.21513,9490.183569,2.22194601,1.875828789,139,1283195.59,2217,467,1.54661E+13,1769.017594,17297530.54,16129.73885,9836.927082,1.00215836,0.865307746,18205321.43,1737.5,617.3884892,244.2570971,40,6.10642743,1330565.911,13047822046,36289.20371,355859915.2,9.91040924,53,0.18698885,65236519,9.41E-05,0.92043422,4.68E-05,0.45798466,3152,963,2706.167568,1920.701599,1.22064392,1.273998684,19374,18058,16095,6462,0.22674528,2216.981713,31.51759356,308160.4581,0.01781644,1659488.715,4.95667166,0.03599372,27.50135588,0.0183719,9874.65,9716.155,9760.0025,32824097377,92164858450,1.78525E+11,1.24989E+11,16708807191,1.42832929,39.45241941,0.23662756,11.00241479,1.139868376,10477.88284,0.93589708,0.16007291
2/6/2020,9759.58,75.29807015,25,3.01192281,4225.179541,3985.041237,8.04796103,5.753617846,315235,2335.074074,1.03791E+11,16885.005,11565.09303,2.76395564,1.83540811,135,1136838.644,2040,525,1.54661E+13,1714.606354,16615815.38,17260.22806,8489.474751,1.2309391,0.853967181,18203583.93,1687.5,641.0814815,144.6166858,30,4.82055619,1328794.402,12968470845,35867.96356,350056140.3,25.47710575,59,0.43181535,65308697,8.60E-05,0.83570886,4.00E-05,0.38812375,3081,1100,3231.202847,2436.114468,1.58392296,1.259336089,16918,16285,14022,6109,0.2007878,1951.44209,27.10635364,263444.6822,0.01580908,1567834.987,4.9735435,0.03311784,27.55565781,0.02177859,9858.14,9528.705,9612.71,32788139507,91784853570,1.77659E+11,1.24573E+11,16691509660,1.42614598,39.22609935,0.31656935,11.68614628,1.096894692,10787.30899,0.90472765,0.10683476
2/5/2020,9611.74,56.72403103,27,2.10089004,3516.135915,3344.650427,6.74882133,5.217659656,368445,2317.264151,1.22243E+11,16453.16247,10248.47061,2.38141011,1.841765599,159,1084759.063,2205,521,1.54661E+13,2012.941408,18919450.13,18472.15272,8224.052081,1.1082405,0.826615227,18201896.43,1987.5,544.3018868,187.6503611,34,5.51912827,1328419.195,12768419910,36861.94026,354307385.6,63.19775263,64,0.98746488,65294218,6.91E-05,0.65135891,3.19E-05,0.30270705,3335,2477,3892.579498,2822.707198,1.76534218,1.201524009,20240,22496,16668,6909,0.16000886,1509.370646,25.44140813,239989.9327,0.01263892,846661.4436,2.2979317,0.02769029,27.67781609,0.04125063,9751.64,9160.776667,9186.25,32752377686,91526226751,1.74952E+11,1.24279E+11,16674893845,1.40773946,38.84959664,0.24940696,21.83908877,1.251132278,9158.186882,1.04952434,0.13008133
2/4/2020,9185.31,23.87588326,36,0.66321898,2785.560151,2577.326324,5.80325031,4.939849523,309058,2341.348485,1.01485E+11,10637.81888,6248.708291,1.71882677,1.769547267,132,1194789.614,2121,480,1.54661E+13,1673.745875,15432072.02,12174.68432,7564.90713,0.78897572,0.79316473,18199908.93,1650,651.8863636,138.238904,36,3.83996956,1326400.206,12183401498,36485.49667,335130719.1,31.8224025,66,0.48215761,65269430,7.68E-05,0.70701533,3.24E-05,0.29731987,3327,2259,2437.251294,1669.954341,1.14910481,1.103175126,18641,26366,15431,6189,0.17989299,1655.369272,23.74587464,218508.7439,0.01418726,895640.3282,2.89796843,0.03438446,27.7812093,0.02547061,9351.625,9090.64,9290.46,32717266694,91459449566,1.67172E+11,1.24177E+11,16655974395,1.34624164,37.05345585,0.28325775,20.26979926,1.022832289,11030.24783,0.83273862,0.16097232
2/3/2020,9290.76,61.17095163,21,2.91290246,1921.406009,1822.031148,4.27930069,4.854811566,330864,2235.567568,1.13786E+11,11162.18409,7573.446996,1.92617499,1.738698987,148,1190776.919,2259,449,1.54661E+13,1871.533125,17481441.51,16888.4349,10468.09053,1.05473613,0.796491753,18198258.93,1850,585.6081081,181.7264233,30,6.05754744,1324863.37,12308984287,36833.80553,342213955,36.75486763,71,0.51767419,65266166,6.51E-05,0.60736945,2.32E-05,0.21695947,3268,1591,2359.93153,1580.925919,1.04467974,1.079752454,19857,8107,16012,5795,0.14549408,1357.815436,21.53312454,200956.6845,0.01150561,1597792.014,4.82915039,0.03109526,27.84981992,0.01755586,9614.1325,9234.531274,9332.95,32684059829,91442779377,1.69076E+11,1.24127E+11,16640542323,1.36211968,37.43544253,0.22596842,11.35170171,1.160567184,9836.896718,0.94448054,0.20757096
2/2/2020,9330.57,50.217497,38,1.32151308,2059.242491,1980.198931,4.74479837,4.821151981,290736,2033.118881,1.09942E+11,6831.120991,5280.702814,1.29943333,1.804909227,143,1012892.266,2091,434,1.54661E+13,1804.448789,16945903.61,5922.412694,4344.293915,0.50343529,0.787587857,18196408.93,1787.5,602.2237762,131.9467587,27,4.88691699,1319137.149,12308294913,36395.28001,339588525.8,12.05025222,73,0.16507195,65335679,5.83E-05,0.54779772,2.19E-05,0.20685872,3577,2617,2398.696719,1519.613875,1.1471529,1.068775187,15270,15937,11764,5257,0.118523,1113.737892,16.94878932,159264.5186,0.00939278,690183.8716,2.37391954,0.02261217,27.80369371,0.01847846,9480.525,9143.75,9391.33,32650366264,91392025777,1.69783E+11,1.24042E+11,16623060881,1.368748,37.58897545,0.32102357,26.18685652,1.12736271,10179.80919,0.91657563,0.20781945
2/1/2020,9387.35,45.0249611,24,1.87604005,2757.803969,2608.161831,6.2820136,5.015411404,303573,2010.417219,1.16092E+11,5463.094626,4011.973762,0.81905467,1.695839429,151,962483.0861,2089,439,1.54661E+13,1904.9816,17877739.25,4451.310963,3013.53804,0.36866912,0.766201563,18194621.43,1887.5,574.3907285,88.72725898,23,3.85770691,1320045.856,12391729164,36055.82578,338468566,16.25165705,76,0.21383759,65360644,5.76E-05,0.54027647,2.34E-05,0.21939689,2972,1849,2103.924411,1381.850726,1.00714428,1.054406051,16956,15735,12074,6670,0.11577218,1086.181118,17.4815999,164013.3488,0.00917678,816421.8321,2.68937564,0.02315336,27.85246646,0.01214373,9461.8525,9301.2175,9350.1975,32616481309,91410378250,1.70799E+11,1.24027E+11,16606114978,1.37711488,37.79967249,0.32942167,22.2631448,1.191666388,9639.534531,0.97383826,0.23701458
1/31/2020,9348.64,13.07949626,27,0.48442579,2245.758312,2031.707429,4.36917959,4.906202724,334290,2321.458333,1.10711E+11,12797.40832,7887.385349,1.93900126,1.717859411,144,1109039.125,2209,514,1.54661E+13,1822.531359,17048588.09,12905.00009,6263.113826,0.92277441,0.7582322,18192733.93,1800,601.0972222,136.6395919,23,5.94085182,1321057.642,12350095619,36709.70534,343185911.5,80.10043441,59,1.35763448,65335733,6.74E-05,0.62936261,2.88E-05,0.27011228,3312,2455,2469.674692,1641.692453,1.11800575,1.065259919,17361,16398,13985,6600,0.15646777,1461.039065,22.53135857,210389.6254,0.01236267,1202476.685,3.59710636,0.03032103,27.96366638,0.02137456,9522.94,9206.45,9506.860404,32582328380,91385860721,1.70077E+11,1.23968E+11,16588237238,1.37194362,37.6745835,0.28471331,15.12494547,1.138673941,10107.0744,0.92496029,0.21637585
1/30/2020,9505.32,39.27080982,25,1.57083239,2092.275554,1994.894157,4.2962537,4.698147237,332402,2130.782051,1.19937E+11,18620.07692,11192.53756,2.80845806,1.740268894,156,1007421.212,2087,487,1.54661E+13,1969.645809,18460705.13,15295.88085,7893.752626,1.03947542,0.756827213,18190933.93,1950,551.9871795,111.488349,26,4.28801342,1320950.111,12556047439,36485.78896,346808931.8,16.29215022,68,0.23959044,65303645,5.91E-05,0.55523427,2.27E-05,0.21410359,3476,2325,2461.07055,1559.562263,1.1792384,1.059508877,19216,25214,14715,6630,0.12593467,1183.083219,19.64580869,184560.9822,0.00997429,1453422.463,4.37248411,0.02607737,28.02197407,0.02333524,9566.9825,9146.9775,9294.7175,32548337023,91209153642,1.72911E+11,1.23757E+11,16571188650,1.39717252,38.30790362,0.29639918,12.68689323,1.235306808,9328.684065,1.01893422,0.18910068
1/29/2020,9294.03,3.14742934,34,0.09257145,2493.354059,2365.583979,4.8041504,4.400611333,340402,2127.5125,1.23012E+11,11270.2978,7237.757841,1.87588179,1.665367333,160,1004575.063,2252,519,1.54661E+13,2020.425159,18873742.04,13344.68647,6474.801572,0.87408702,0.762792481,18188983.93,2000,543.20625,50.17851826,23,2.18167471,1324274.322,12307845281,36116.99396,335672425.4,66.06211022,58,1.1390019,65272607,6.00E-05,0.5603055,2.36E-05,0.22036758,3273,2431,2425.178801,1352.513286,1.0769,1.03918069,18847,9984,15267,6008,0.12765724,1192.056957,20.42515898,190729.1131,0.01010934,891706.0506,2.6195676,0.02761492,28.06714666,0.02760437,9439.5725,9245.166336,9388.763879,32513628263,91007891976,1.69049E+11,1.23522E+11,16552727945,1.36857903,37.49555796,0.28061298,20.29780895,1.265850322,9094.491964,1.02194054,0.16728676
1/28/2020,9391.40,86.42771123,32,2.70086598,2781.063783,2637.305982,5.20798461,3.944539543,339910,2393.732394,1.09173E+11,9501.263062,5909.738829,1.50288881,1.863716954,142,1204786.908,2247,534,1.52038E+13,1797.987378,16265939.97,13206.61471,6574.588619,0.81226488,0.818308126,18186983.93,1775,613.9225352,171.2824793,37,4.6292562,1322199.949,12417311907,36185.16922,339829488.7,35.2536978,87,0.40521492,65243669,6.76E-05,0.61181805,2.88E-05,0.25999259,3307,3015,2213.623311,1506.052705,0.98514611,1.06356726,20293,20368,16259,6322,0.16188295,1464.528689,22.98737848,207963.0738,0.01278506,1048655.155,3.08509651,0.03329262,28.1086054,0.02165429,9409.11,8887.7425,8901.844259,32479857465,90750931092,1.70801E+11,1.23231E+11,16533854203,1.3860277,37.973961,0.25203104,18.00240629,1.093468254,10246.18813,0.91657526,0.22368486
1/27/2020,8901.83,0.71278982,17,0.04192881,1552.774501,1491.610878,4.0436836,3.96495732,279150,2163.953488,94755300651,11986.46771,9096.064455,2.38964667,2.003912573,129,1056049.085,1955,384,1.47764E+13,1632.287861,14251329.27,12474.5794,7947.645119,0.99240886,0.823803663,18185208.93,1612.5,657.4728682,110.5604553,18,6.14224752,1318494.613,11737018194,36752.60969,327165575.4,19.68342665,68,0.28946216,65267741,7.09E-05,0.62164895,2.90E-05,0.2573734,3273,1301,1892.124997,1311.781325,0.96783887,1.113728081,16308,12709,12570,5016,0.15339427,1345.219424,19.78786126,173533.3057,0.01212278,1507469.906,5.4002146,0.03797224,28.14370093,0.01622656,8991.465519,8560.4,8607.5725,32445636429,90579951303,1.61882E+11,1.23026E+11,16517588263,1.31583752,36.06821488,0.32763263,12.2436067,0.959788083,11277.64895,0.78933407,0.23999131
1/26/2020,8607.74,4.31200699,34,0.12682374,2338.06729,2298.973151,6.10461433,4.136033281,261104,1825.902098,1.05039E+11,2761.187284,1882.407158,0.53594474,2.001832583,143,825554.9231,1931,383,1.47764E+13,1798.072991,15194416.56,3582.589925,2194.34216,0.35373123,0.833313117,18183596.43,1787.5,604.3006993,27.65177892,7,3.95025413,1318006.535,11345057574,36413.2592,313435867.7,15.68578646,74,0.21197009,65244603,4.05E-05,0.34262533,1.13E-05,0.09648072,3085,2187,2020.924647,1258.541661,1.04656895,1.146463804,14739,13875,10128,5152,0.073937,625.600316,10.57299079,89460.84518,0.00588018,575845.9482,2.20542752,0.01842789,28.10170406,0.01101645,8609.76,8290.01,8336.4025,32413605732,90534903489,1.5652E+11,1.22949E+11,16503336934,1.27305057,34.85432804,0.47548205,32.09577348,1.024830573,10172.64136,0.84616568,0.21951003
1/25/2020,8336.76,70.79868058,25,2.83194722,2223.573795,2189.660201,5.51755284,3.971293696,285420,1740.365854,1.20464E+11,4325.849791,3237.51467,0.97319455,2.13022387,164,853311.7439,1998,403,1.47764E+13,2061.393263,17179305.4,3322.510707,2303.491827,0.31288358,0.868894761,18181808.93,2050,526.5853659,19.86728492,7,2.83818356,1317185.131,10981056315,36730.40184,306212544.8,11.42468728,70,0.16320982,65208519,3.99E-05,0.33259693,1.28E-05,0.10696517,3141,2409,2164.076464,1414.524664,1.08312135,1.171857549,14393,11973,10619,4445,0.06947112,578.8403364,11.39326294,94929.81516,0.00552697,486443.7487,1.70430856,0.01802633,28.12594055,0.01572301,8439.455,8265.0425,8435.1175,32382886409,90520852643,1.51577E+11,1.22904E+11,16488142517,1.23330159,33.78682185,0.35781226,37.39906359,1.160504363,8869.175087,0.93997017,0.24239039
1/24/2020,8435.05,6.53332299,28,0.23333296,2135.075935,2091.351063,2.91279118,4.029216703,313735,2064.046053,1.1165E+11,12103.63561,8170.181511,2.09586764,2.08545508,152,1032869.612,2079,733,1.47764E+13,1916.100824,16067918.13,12663.38378,8673.706323,0.9129395,0.87594314,18179758.93,1900,570.6381579,98.17810143,17,5.77518244,1318188.472,11118982265,36789.89917,310324544,93.03302271,50,1.86066045,65238039,5.13E-05,0.43118153,1.66E-05,0.13936795,3275,14970,2240.639048,1413.940313,1.07774846,1.966433347,17224,24093,13871,5775,0.10592647,889.9785347,16.10082373,135276.7373,0.00840291,690991.8384,2.20246972,0.02656954,28.20224469,0.03584271,8514.9975,8230.7425,8395.849629,32353375517,90473568437,1.53347E+11,1.22827E+11,16470963212,1.24848119,34.1785143,0.28539656,26.39358652,1.087625232,9568.294172,0.8815623,0.27728693
1/23/2020,8395.85,75.43154781,24,3.14298116,2352.953021,2266.158024,2.21350237,4.332261629,329759,2073.955975,1.16791E+11,13204.65457,9120.617644,2.28414713,2.12521861,159,1039634.667,2376,1063,1.47764E+13,2008.537547,16963149.54,15975.20728,11177.98818,1.0812323,0.906649106,18177858.93,1987.5,542.490566,207.9515395,34,6.11622175,1317628.739,11062616053,36684.33606,307996261,16.42960044,66,0.24893334,65264915,6.38E-05,0.53748129,2.69E-05,0.22568939,3366,22100,2463.772018,1501.787653,1.03694109,1.971536423,18158,13519,14775,5781,0.13231161,1114.712541,21.03754657,177239.294,0.01047406,865480.6903,2.6245855,0.02415151,28.24857079,0.03371521,8674.486667,8290.46,8666.4625,32323411735,90449456311,1.52619E+11,1.22773E+11,16454895294,1.24309726,34.01865839,0.25815145,20.81225681,1.150088664,9146.092542,0.91797148,0.17723654
1/22/2020,8666.76,9.79811335,34,0.2881798,2264.365252,2104.102586,1.61164787,4.840742304,328430,2105.320513,1.14588E+11,19399.90808,12627.86405,3.26432914,2.348769663,156,1058771.763,2196,1405,1.47764E+13,1971.679523,17100611.99,17535.06672,9779.910473,1.26269653,0.955014139,18175871.43,1950,552.9230769,91.7372414,25,3.66948966,1314858.201,11395563753,36573.51706,316973986.2,11.57632792,63,0.18375124,65292224,6.60E-05,0.57237847,2.88E-05,0.24992556,3436,28759,2739.742764,1626.755428,1.24760599,2.033112466,18228,18289,13887,5943,0.1389713,1205.040141,21.67952284,187986.2619,0.01099546,895518.4188,2.72666449,0.02434788,28.26875139,0.04124424,8800.7075,8581.3625,8730.7425,32293613567,90452181161,1.57526E+11,1.22746E+11,16437932144,1.28335118,34.757253,0.25639431,20.29183922,1.161637948,9320.959707,0.92981439,0.19380701
1/21/2020,8730.72,65.01719022,39,1.66710744,3017.912703,2788.751006,5.35090905,5.318812369,315057,2059.196078,1.12384E+11,14850.89516,9257.624016,2.48425814,2.381882767,153,999786.2418,2237,564,1.47764E+13,1933.01905,16735137.81,12443.6809,7086.156392,0.85073364,0.988501683,18173921.43,1912.5,568.9477124,342.4887609,41,8.35338441,1316723.073,11495940469,36098.13955,315162748.9,13.50233725,52,0.25966033,65326436,6.51E-05,0.56398242,2.73E-05,0.23689852,3210,5311,2989.240145,2007.223298,1.33627186,2.052002676,18259,22495,14627,5978,0.13411144,1161.350385,20.51905021,177686.609,0.01061503,666206.3088,2.11455803,0.02909747,28.28675031,0.04097016,8783.171044,8446.5,8634.535,32262584740,90429299154,1.58671E+11,1.22692E+11,16420831129,1.29358344,35.01875833,0.27687224,27.51262915,1.139191797,9502.704014,0.91876165,0.20213441
1/20/2020,8634.71,0.36836517,21,0.0175412,2505.300928,2317.075336,5.24121533,5.202581757,313509,2062.559211,1.1165E+11,12481.08083,8163.739055,2.37508674,2.590482776,152,991580.9408,2145,478,1.47764E+13,1917.74334,16587981.18,14594.79396,7826.9251,1.05897504,1.102904133,18172008.93,1900,566.7434211,109.7048387,28,3.91802995,1319130.303,11390307616,36126.81211,311944545.8,10.74658312,55,0.19539242,65307957,5.66E-05,0.48906416,1.98E-05,0.1712352,3773,2233,2567.541254,1674.406527,1.19698893,2.032709251,18260,8569,13782,5255,0.1167325,1008.723792,17.74334005,153326.0163,0.0092522,977428.5016,3.11770476,0.02681744,28.33951865,0.02770113,8737.44,8517.2925,8700.9375,32231256652,90420893988,1.5691E+11,1.22652E+11,16404095991,1.27973777,34.50765647,0.28931755,18.57035923,1.131286902,9564.215225,0.90281427,0.16777388
1/19/2020,8700.93,102.0513962,36,2.83476101,2441.058553,2219.694358,4.95143723,5.725288966,283810,1892.066667,1.10181E+11,7994.057828,5637.733888,1.43468375,2.640014377,150,874760.1933,2148,493,1.47764E+13,1891.517594,16699177.41,7020.240666,4373.581322,0.60280274,1.102408576,18170108.93,1875,575.8066667,115.820988,26,4.45465338,1317016.605,11459272580,36064.57178,313795404.7,63.35807283,72,0.87997323,65289033,5.82E-05,0.51363123,2.27E-05,0.20067647,3238,2263,2629.850445,1756.417733,1.22432516,2.064022397,15233,15846,11646,5572,0.11011729,971.8245241,16.5175935,145773.6786,0.00873246,630237.6873,2.22063242,0.02178995,28.32478004,0.02382323,9184.625,8491.3425,8905.21,32200349669,90444620958,1.58097E+11,1.22645E+11,16387508010,1.28793132,34.32765023,0.38998892,28.48958614,1.140875859,9690.724761,0.8978619,0.23201744
1/18/2020,8906.60,13.32430191,36,0.3701195,2315.898432,2216.181039,5.92301389,5.581855349,287105,2175.037879,96958912294,3887.618334,2406.228791,0.65981302,2.563049927,132,955057.8182,2140,391,1.47764E+13,1667.76555,14830701.97,4172.800068,2782.061383,0.36222223,1.053787596,18168233.93,1650,655.0151515,97.26154294,25,3.89046172,1317990.422,11738817886,35875.77989,319531340.7,16.01569939,71,0.22557323,65249668,6.19E-05,0.55044291,2.77E-05,0.24493033,3317,1662,14220.62514,13493.09572,6.64515194,2.034960507,16008,15184,11520,5892,0.1345875,1197.234187,17.76555017,158034.9127,0.01065231,504003.6278,1.75546796,0.02105927,28.32779589,0.01599278,8977.626667,8806.5,8896.6725,32169133070,90452239889,1.61817E+11,1.22621E+11,16370808832,1.32124886,35.17314278,0.40185798,36.14662043,1.015216034,11011.05087,0.80887859,0.22379639
1/17/2020,8898.09,14.2966018,39,0.36657953,2607.66673,2319.773171,5.03410566,5.547698696,323833,2036.685535,1.16791E+11,14299.88101,9786.624007,2.37421235,2.611586266,159,968857.566,2329,518,1.47764E+13,2011.793238,17794831.75,16363.30127,8566.994733,1.12788126,1.06679217,18166583.93,1987.5,545.7798742,137.1017187,31,4.42263609,1317705.24,11725063116,23971.05318,213296648.5,20.38746778,51,0.39975427,65163037,7.50E-05,0.66462696,3.36E-05,0.29552678,3085,1733,2593.271615,1693.713753,1.11346999,1.249817526,17601,21119,14508,6023,0.15278766,1353.636123,24.29323765,215228.1435,0.01207541,1114684.427,3.44215823,0.03225857,28.35153331,0.0275084,9014.6625,8668.725,8718.091801,32136978278,90435906992,1.61648E+11,1.22573E+11,16355978130,1.31982,35.12732244,0.28174668,16.33231902,1.220064805,9140.419586,0.97348841,0.1895912
1/16/2020,8722.19,38.84305685,31,1.25300183,2996.118026,2698.663513,5.7728671,5.57832052,325788,2048.981132,1.16791E+11,22940.0668,10667.41279,3.8490045,2.791867529,159,983502.1761,2295,519,1.47764E+13,2011.352474,17459968.41,21001.49711,10033.05312,1.41978753,1.200901227,18164596.43,1987.5,538.7421384,154.1136759,35,4.40324788,1315641.835,11475274770,23985.44829,209205577.3,18.36039691,55,0.3338254,65124954,7.32E-05,0.6352839,3.36E-05,0.29108675,3220,2263,3368.998924,2354.613671,1.46797339,1.274221889,19480,14253,14792,5960,0.15001556,1301.684716,23.85247351,206967.8699,0.01185892,886165.401,2.72006765,0.02608973,28.34080686,0.04958619,8849.04,8581.3,8811.23,32104849535,90313131531,1.58435E+11,1.22418E+11,16338183298,1.29387899,34.31497761,0.28793774,20.57922052,1.199803031,9139.419586,0.95434808,0.18503895
1/15/2020,8812.34,78.48650657,45,1.74414459,2821.180702,2510.455857,4.95813832,5.414135801,332507,2202.033113,1.10915E+11,23570.8469,14459.91876,3.49612087,2.540644477,151,1065171.907,2298,569,1.47764E+13,1918.858129,16763166.98,23223.16007,9964.108796,1.49710934,1.127689181,18162608.93,1887.5,574.4701987,368.9240114,51,7.23380414,1317578.82,11610949247,23612.56739,208081913.1,35.47870123,76,0.46682502,65093356,9.43E-05,0.82571914,3.71E-05,0.32599898,3450,1873,3170.866492,2132.243134,1.37983746,1.245796729,19694,20630,15512,6742,0.20766973,1818.260886,31.35812937,274557.3938,0.01634208,1599594.603,4.81070956,0.03365041,28.3500579,0.02925367,8891.49,8558.525,8803.33,32073502099,90242338258,1.60055E+11,1.22316E+11,16320723330,1.30908971,34.79116412,0.26997809,11.48278449,1.154388824,9622.574266,0.91579834,0.11786903
1/14/2020,8815.91,51.33309313,39,1.31623316,2776.824402,2468.200373,4.53729477,5.463161007,346808,2391.77931,1.06508E+11,25698.14519,13865.47003,3.9444582,2.338301097,145,1219665.29,2386,612,1.3819E+13,1838.721577,15750262.87,27341.4233,11362.29496,1.65155079,1.074831917,18160721.43,1812.5,595.1931035,237.3382107,43,5.51949327,1317928.137,11618731807,23262.88161,205083399.3,70.00669118,93,0.75276012,65059904,7.56E-05,0.64864366,3.05E-05,0.26229622,3559,2004,2866.105886,2022.409,1.20121789,1.211786057,20017,17148,16555,6515,0.18083846,1551.412483,26.221577,224954.81,0.01426077,1248091.686,3.59879728,0.04065005,28.34125103,0.04249653,8873.6725,8102.6675,8103.96,32041737011,90085025088,1.60103E+11,1.22127E+11,16303960163,1.31527676,34.72897143,0.22032682,14.94284967,1.086820383,10019.70837,0.87985664,0.12673712
1/13/2020,8101.59,1.49077192,24,0.0621155,4432.282563,4047.412138,8.90016579,5.505377884,291454,2038.13986,98089600842,14613.38691,9386.647012,2.72180795,2.075689079,143,981562.8322,2220,498,1.37988E+13,1805.131025,14628853.27,12580.57774,6617.600385,1.05550614,0.964432771,18158908.93,1787.5,602.5174825,67.02704898,23,2.91421952,1316284.875,10663997086,23173.60012,187742949.1,193.01707,60,3.21695117,65096876,6.05E-05,0.49018077,2.17E-05,0.17621358,3050,1646,3143.921717,2319.705958,1.41618095,1.202695716,15451,13849,11919,5369,0.12329388,999.0569624,17.63102526,142865.1456,0.00976717,687764.492,2.3597703,0.03228824,28.32739512,0.03953965,8193.2025,8047.84,8179.436763,32009944188,89852462832,1.47116E+11,1.21862E+11,16288209900,1.20964074,31.88871506,0.31591973,26.44325899,1.011155384,10158.83017,0.79749217,0.2534607
1/12/2020,8179.37,28.13740469,20,1.40687023,1772.383458,1698.428642,3.94740191,5.051940859,282985,1874.072848,1.03577E+11,4525.355571,3472.518106,0.8959326,2.069297676,151,825020.8808,2275,449,1.37988E+13,1902.031643,15425928.6,2889.901723,2192.971025,0.26245588,0.96717574,18157121.43,1887.5,573.3245033,30.23053159,11,2.74823014,1318317.699,10783011534,24461.96097,200083490.8,9.92102466,66,0.15031856,65082421,5.14E-05,0.41666406,1.55E-05,0.12559494,3110,1894,2322.52914,1341.048068,1.02089193,1.158229917,14826,16644,11011,5051,0.09623605,780.8588035,14.53164303,117909.6793,0.00764006,499857.9601,1.76637617,0.02089213,28.33315978,0.01483473,8181.3325,7956.5375,8018.578521,31981360616,89832732219,1.48514E+11,1.21814E+11,16273581047,1.21831406,32.05736799,0.42610099,36.60318217,1.067954598,9619.666982,0.85027606,0.34453764
